order_id,order_date,customer_id,customer_segment,region,category,product,quantity,unit_price,discount_pct,revenue
ORD103475,2025-04-10,CUST0694,New,West,Beauty,Face Serum,1,1299.96,15,1104.97
ORD103933,2025-04-10,CUST0739,New,North,Sports,Football,1,389.7,20,311.76
ORD100278,2025-04-10,CUST0630,Returning,West,Sports,Cricket Bat,1,2836.75,0,2836.75
ORD101764,2025-04-10,CUST0287,New,South,Beauty,Sunscreen SPF50,1,743.82,15,632.25
ORD102741,2025-04-11,CUST0741,Returning,South,Beauty,Lip Balm Set,1,720.36,15,612.31
ORD102728,2025-04-12,CUST0099,Returning,East,Sports,Resistance Bands,3,1832.26,10,4947.1
ORD101683,2025-04-12,CUST0734,New,West,Sports,Football,3,1397.0,0,4191.0
ORD101365,2025-04-12,CUST0129,Loyal,West,Apparel,Backpack,2,2092.32,20,3347.71
ORD102406,2025-04-12,CUST0798,New,East,Apparel,Backpack,3,2138.56,20,5132.54
ORD103747,2025-04-12,CUST0209,Loyal,Central,Beauty,Hair Dryer,2,796.74,0,1593.48
ORD103908,2025-04-12,CUST0828,Returning,North,Home & Kitchen,Mixer Grinder,2,914.47,15,1554.6
ORD101958,2025-04-13,CUST0152,Returning,South,Home & Kitchen,Table Lamp,1,1372.82,0,1372.82
ORD101280,2025-04-14,CUST0491,Loyal,West,Sports,Cricket Bat,1,859.88,5,816.89
ORD102221,2025-04-14,CUST0105,New,North,Electronics,Smartwatch,2,3505.89,0,7011.78
ORD102582,2025-04-14,CUST0616,Loyal,West,Home & Kitchen,Non-stick Pan Set,3,2391.4,15,6098.07
ORD100916,2025-04-14,CUST0696,New,North,Apparel,Formal Shirt,6,1898.01,5,10818.66
ORD103849,2025-04-14,CUST0277,New,North,Electronics,Power Bank,1,2822.32,0,2822.32
ORD100070,2025-04-14,CUST0789,New,East,Apparel,Backpack,1,1882.49,5,1788.37
ORD103520,2025-04-14,CUST0342,Returning,North,Beauty,Hair Dryer,2,569.01,10,1024.22
ORD101534,2025-04-14,CUST0084,Returning,East,Sports,Dumbbell Set,2,1189.32,0,2378.64
ORD103763,2025-04-14,CUST0417,Returning,East,Apparel,Backpack,3,894.44,5,2549.15
ORD103556,2025-04-15,CUST0043,Returning,West,Sports,Dumbbell Set,2,293.11,0,586.22
ORD100115,2025-04-15,CUST0664,Loyal,Central,Electronics,Smartwatch,2,2561.21,0,5122.42
ORD103906,2025-04-15,CUST0035,Loyal,East,Electronics,Smartwatch,4,3714.44,5,14114.87
ORD100331,2025-04-15,CUST0333,Returning,North,Electronics,Wireless Earbuds,2,3048.93,20,4878.29
ORD103111,2025-04-15,CUST0674,New,Central,Home & Kitchen,Non-stick Pan Set,1,3158.75,10,2842.88
ORD103344,2025-04-15,CUST0208,New,East,Home & Kitchen,Table Lamp,1,1099.56,0,1099.56
ORD103611,2025-04-15,CUST0246,New,South,Beauty,Hair Dryer,1,1109.83,0,1109.83
ORD103108,2025-04-15,CUST0497,New,North,Apparel,Backpack,4,889.78,20,2847.3
ORD100599,2025-04-16,CUST0121,Returning,North,Apparel,Running Shoes,2,313.52,10,564.34
ORD103568,2025-04-16,CUST0747,Loyal,North,Sports,Resistance Bands,2,942.51,0,1885.02
ORD103736,2025-04-16,CUST0422,New,West,Sports,Football,1,1519.29,10,1367.36
ORD103175,2025-04-16,CUST0011,New,West,Electronics,Power Bank,2,2423.01,5,4603.72
ORD101535,2025-04-16,CUST0203,Returning,Central,Beauty,Perfume,1,1004.05,20,803.24
ORD101677,2025-04-17,CUST0094,New,East,Electronics,Bluetooth Speaker,1,3151.78,15,2679.01
ORD100341,2025-04-17,CUST0434,New,East,Beauty,Sunscreen SPF50,3,1039.2,15,2649.96
ORD103791,2025-04-17,CUST0130,Loyal,East,Beauty,Sunscreen SPF50,1,597.36,0,597.36
ORD100361,2025-04-17,CUST0032,Returning,West,Beauty,Lip Balm Set,3,375.79,10,1014.63
ORD100188,2025-04-17,CUST0097,Returning,North,Apparel,Backpack,1,935.83,0,935.83
ORD101350,2025-04-17,CUST0383,Returning,South,Sports,Dumbbell Set,2,1967.74,0,3935.48
ORD100231,2025-04-18,CUST0697,New,North,Sports,Yoga Mat,3,453.95,5,1293.76
ORD100527,2025-04-18,CUST0221,New,East,Electronics,Bluetooth Speaker,2,4248.78,5,8072.68
ORD103645,2025-04-18,CUST0679,Returning,South,Apparel,Formal Shirt,4,1350.49,10,4861.76
ORD100505,2025-04-19,CUST0339,Returning,North,Apparel,Running Shoes,3,694.62,5,1979.67
ORD103360,2025-04-19,CUST0226,Loyal,South,Beauty,Face Serum,4,452.67,0,1810.68
ORD102730,2025-04-19,CUST0766,New,West,Electronics,Smartwatch,2,2152.21,0,4304.42
ORD102344,2025-04-19,CUST0119,Returning,North,Beauty,Sunscreen SPF50,2,1157.13,0,2314.26
ORD102910,2025-04-19,CUST0130,New,North,Sports,Dumbbell Set,2,529.28,15,899.78
ORD101676,2025-04-20,CUST0614,New,East,Home & Kitchen,Air Fryer,5,2135.78,0,10678.9
ORD100591,2025-04-21,CUST0524,Loyal,West,Sports,Dumbbell Set,2,750.18,15,1275.31
ORD103264,2025-04-21,CUST0409,New,North,Home & Kitchen,Table Lamp,3,447.3,5,1274.81
ORD103110,2025-04-21,CUST0583,New,North,Sports,Resistance Bands,3,1344.93,5,3833.05
ORD103730,2025-04-22,CUST0038,Loyal,East,Beauty,Face Serum,3,1055.99,0,3167.97
ORD102003,2025-04-22,CUST0806,Returning,East,Apparel,Denim Jacket,1,657.87,10,592.08
ORD103235,2025-04-22,CUST0627,Returning,North,Electronics,Smartwatch,1,3532.76,10,3179.48
ORD101330,2025-04-22,CUST0062,Returning,West,Apparel,Formal Shirt,2,844.86,0,1689.72
ORD102325,2025-04-23,CUST0078,Returning,West,Home & Kitchen,Air Fryer,2,2240.29,10,4032.52
ORD102247,2025-04-23,CUST0504,New,North,Home & Kitchen,Table Lamp,3,2636.27,15,6722.49
ORD101564,2025-04-23,CUST0419,Returning,South,Home & Kitchen,Air Fryer,3,2891.47,20,6939.53
ORD100838,2025-04-23,CUST0627,New,East,Home & Kitchen,Non-stick Pan Set,1,904.0,5,858.8
ORD100846,2025-04-24,CUST0447,New,Central,Home & Kitchen,Mixer Grinder,4,2038.26,0,8153.04
ORD101868,2025-04-24,CUST0530,Returning,North,Electronics,Smartwatch,3,1464.19,5,4172.94
ORD102365,2025-04-24,CUST0501,New,North,Sports,Dumbbell Set,1,2349.47,0,2349.47
ORD101805,2025-04-24,CUST0765,Returning,East,Home & Kitchen,Table Lamp,1,2888.09,5,2743.69
ORD102147,2025-04-24,CUST0139,Loyal,North,Sports,Yoga Mat,1,1758.56,15,1494.78
ORD100301,2025-04-25,CUST0663,New,East,Beauty,Perfume,1,494.24,0,494.24
ORD100961,2025-04-25,CUST0268,Loyal,West,Apparel,Formal Shirt,1,1866.36,15,1586.41
ORD103348,2025-04-25,CUST0655,New,West,Electronics,Power Bank,2,2935.82,10,5284.48
ORD101498,2025-04-25,CUST0833,Loyal,North,Sports,Resistance Bands,1,2651.45,0,2651.45
ORD100776,2025-04-26,CUST0349,New,North,Home & Kitchen,Table Lamp,1,1750.65,0,1750.65
ORD102313,2025-04-26,CUST0172,Loyal,North,Home & Kitchen,Air Fryer,2,3157.41,15,5367.6
ORD103719,2025-04-26,CUST0043,New,North,Home & Kitchen,Mixer Grinder,1,1906.91,15,1620.87
ORD100754,2025-04-27,CUST0020,Returning,South,Electronics,Laptop Stand,5,2035.81,10,9161.15
ORD103853,2025-04-27,CUST0721,New,Central,Beauty,Face Serum,1,1450.41,0,1450.41
ORD101622,2025-04-27,CUST0715,New,North,Home & Kitchen,Non-stick Pan Set,1,3141.98,0,3141.98
ORD101388,2025-04-27,CUST0322,New,Central,Electronics,Power Bank,4,3374.41,5,12822.76
ORD103059,2025-04-28,CUST0829,New,West,Beauty,Sunscreen SPF50,1,465.68,10,419.11
ORD102064,2025-04-28,CUST0504,New,South,Beauty,Face Serum,1,565.81,5,537.52
ORD101170,2025-04-29,CUST0553,Returning,North,Apparel,Cotton T-Shirt,1,951.18,0,951.18
ORD100749,2025-04-29,CUST0656,Returning,South,Beauty,Face Serum,1,1010.63,0,1010.63
ORD103229,2025-04-29,CUST0362,New,South,Sports,Dumbbell Set,3,446.05,5,1271.24
ORD102931,2025-04-29,CUST0779,Returning,Central,Electronics,Wireless Earbuds,2,4082.78,0,8165.56
ORD103932,2025-04-30,CUST0176,Returning,South,Home & Kitchen,Mixer Grinder,2,2583.77,0,5167.54
ORD101312,2025-04-30,CUST0362,New,Central,Home & Kitchen,Air Fryer,1,1595.98,0,1595.98
ORD103632,2025-05-02,CUST0524,Returning,North,Electronics,Bluetooth Speaker,2,2248.54,0,4497.08
ORD101329,2025-05-02,CUST0482,New,East,Home & Kitchen,Non-stick Pan Set,3,1876.86,0,5630.58
ORD102093,2025-05-03,CUST0314,Returning,West,Electronics,Laptop Stand,1,3660.41,20,2928.33
ORD103212,2025-05-03,CUST0264,New,North,Beauty,Hair Dryer,1,450.28,10,405.25
ORD101047,2025-05-03,CUST0526,Returning,East,Home & Kitchen,Non-stick Pan Set,1,1681.6,15,1429.36
ORD103905,2025-05-03,CUST0666,Returning,South,Electronics,Power Bank,3,3050.85,20,7322.04
ORD100469,2025-05-03,CUST0497,New,North,Sports,Yoga Mat,1,2515.92,15,2138.53
ORD101015,2025-05-04,CUST0447,Loyal,East,Beauty,Face Serum,2,618.13,15,1050.82
ORD101442,2025-05-04,CUST0628,Returning,North,Apparel,Denim Jacket,5,1633.49,20,6533.96
ORD102054,2025-05-05,CUST0068,New,East,Home & Kitchen,Mixer Grinder,4,2965.0,0,11860.0
ORD100309,2025-05-05,CUST0512,New,North,Apparel,Running Shoes,1,1382.6,0,1382.6
ORD103531,2025-05-05,CUST0085,Returning,East,Beauty,Sunscreen SPF50,1,840.99,20,672.79
ORD102973,2025-05-06,CUST0010,Returning,East,Electronics,Bluetooth Speaker,1,4325.56,20,3460.45
ORD101282,2025-05-06,CUST0763,New,Central,Home & Kitchen,Electric Kettle,2,401.5,15,682.55
ORD100343,2025-05-06,CUST0609,New,West,Sports,Yoga Mat,1,2712.63,10,2441.37
ORD103038,2025-05-06,CUST0726,Loyal,Central,Electronics,Power Bank,5,2307.32,0,11536.6
ORD100243,2025-05-06,CUST0782,Loyal,West,Home & Kitchen,Non-stick Pan Set,3,2419.16,0,7257.48
ORD102434,2025-05-07,CUST0356,New,North,Apparel,Denim Jacket,2,934.6,10,1682.28
ORD103649,2025-05-07,CUST0073,New,East,Sports,Cricket Bat,2,2763.1,10,4973.58
ORD103592,2025-05-07,CUST0221,New,West,Beauty,Sunscreen SPF50,1,383.88,20,307.1
ORD103954,2025-05-07,CUST0430,Returning,West,Electronics,Wireless Earbuds,1,934.14,0,934.14
ORD100146,2025-05-08,CUST0418,Returning,Central,Sports,Dumbbell Set,1,2542.66,10,2288.39
ORD103364,2025-05-08,CUST0047,New,Central,Beauty,Sunscreen SPF50,2,1222.66,0,2445.32
ORD102917,2025-05-08,CUST0653,New,North,Beauty,Perfume,2,267.29,20,427.66
ORD101034,2025-05-08,CUST0009,Returning,West,Beauty,Perfume,3,573.49,0,1720.47
ORD100845,2025-05-08,CUST0756,New,North,Home & Kitchen,Electric Kettle,1,1037.79,0,1037.79
ORD102923,2025-05-09,CUST0356,Returning,Central,Sports,Yoga Mat,1,2631.97,0,2631.97
ORD103272,2025-05-11,CUST0748,Returning,East,Beauty,Hair Dryer,2,1314.04,20,2102.46
ORD102513,2025-05-11,CUST0764,New,South,Sports,Yoga Mat,3,1750.59,0,5251.77
ORD103960,2025-05-12,CUST0626,Returning,West,Sports,Yoga Mat,2,1684.68,0,3369.36
ORD101272,2025-05-12,CUST0783,Returning,East,Beauty,Perfume,2,322.04,20,515.26
ORD101774,2025-05-12,CUST0258,Returning,South,Beauty,Lip Balm Set,2,554.99,0,1109.98
ORD103159,2025-05-12,CUST0335,New,Central,Beauty,Lip Balm Set,3,700.05,0,2100.15
ORD103391,2025-05-12,CUST0106,Returning,North,Home & Kitchen,Electric Kettle,6,1646.22,20,7901.86
ORD101789,2025-05-13,CUST0536,Returning,South,Beauty,Face Serum,4,1300.51,10,4681.84
ORD102420,2025-05-14,CUST0406,Loyal,East,Sports,Resistance Bands,1,2171.92,10,1954.73
ORD101242,2025-05-14,CUST0468,New,North,Electronics,Laptop Stand,2,4153.18,5,7891.04
ORD103537,2025-05-14,CUST0030,Returning,East,Sports,Dumbbell Set,3,2624.66,15,6692.88
ORD102984,2025-05-14,CUST0020,Returning,West,Sports,Yoga Mat,2,2679.73,20,4287.57
ORD102769,2025-05-14,CUST0387,New,West,Sports,Football,2,1077.43,0,2154.86
ORD103729,2025-05-15,CUST0134,New,South,Apparel,Running Shoes,4,680.54,15,2313.84
ORD103489,2025-05-15,CUST0365,Returning,East,Electronics,Wireless Earbuds,2,3893.78,5,7398.18
ORD101647,2025-05-15,CUST0822,Returning,South,Electronics,Bluetooth Speaker,1,1317.45,20,1053.96
ORD101658,2025-05-15,CUST0082,Returning,North,Beauty,Face Serum,4,1124.15,15,3822.11
ORD103474,2025-05-16,CUST0554,Loyal,South,Beauty,Perfume,3,837.84,15,2136.49
ORD101948,2025-05-16,CUST0123,Returning,North,Apparel,Cotton T-Shirt,2,865.19,0,1730.38
ORD102811,2025-05-16,CUST0673,Returning,North,Sports,Dumbbell Set,3,495.93,20,1190.23
ORD100021,2025-05-16,CUST0688,Returning,West,Home & Kitchen,Table Lamp,2,2396.26,5,4552.89
ORD102398,2025-05-17,CUST0489,Returning,North,Sports,Resistance Bands,3,1328.29,15,3387.14
ORD103353,2025-05-17,CUST0750,New,Central,Beauty,Perfume,3,1359.92,5,3875.77
ORD100026,2025-05-17,CUST0101,New,West,Beauty,Lip Balm Set,3,1032.16,15,2632.01
ORD103040,2025-05-17,CUST0114,Returning,West,Electronics,Power Bank,3,3986.6,15,10165.83
ORD102400,2025-05-17,CUST0182,Returning,South,Electronics,Bluetooth Speaker,2,2886.65,0,5773.3
ORD103558,2025-05-17,CUST0812,Returning,West,Home & Kitchen,Electric Kettle,4,1417.74,5,5387.41
ORD103681,2025-05-17,CUST0393,Returning,West,Sports,Dumbbell Set,3,892.75,10,2410.43
ORD103631,2025-05-18,CUST0469,Loyal,North,Home & Kitchen,Non-stick Pan Set,5,709.26,20,2837.04
ORD103612,2025-05-18,CUST0681,New,North,Sports,Resistance Bands,2,919.86,10,1655.75
ORD101773,2025-05-18,CUST0535,Loyal,North,Home & Kitchen,Electric Kettle,2,1522.44,5,2892.64
ORD101606,2025-05-18,CUST0384,Loyal,East,Home & Kitchen,Table Lamp,3,3030.34,5,8636.47
ORD100920,2025-05-19,CUST0809,Returning,West,Beauty,Hair Dryer,3,951.43,20,2283.43
ORD101640,2025-05-19,CUST0028,New,East,Sports,Football,1,2092.16,10,1882.94
ORD102955,2025-05-19,CUST0114,Returning,East,Electronics,Bluetooth Speaker,3,2055.43,20,4933.03
ORD101045,2025-05-20,CUST0603,New,North,Home & Kitchen,Mixer Grinder,4,2295.1,5,8721.38
ORD101259,2025-05-20,CUST0541,Returning,North,Sports,Cricket Bat,3,2864.89,20,6875.74
ORD100064,2025-05-20,CUST0256,Returning,West,Home & Kitchen,Non-stick Pan Set,1,1700.74,10,1530.67
ORD102886,2025-05-20,CUST0836,New,South,Beauty,Hair Dryer,5,181.13,10,815.09
ORD101316,2025-05-20,CUST0512,New,East,Home & Kitchen,Electric Kettle,2,2851.13,0,5702.26
ORD101120,2025-05-20,CUST0138,Loyal,North,Beauty,Perfume,4,493.61,0,1974.44
ORD102162,2025-05-20,CUST0220,Returning,West,Home & Kitchen,Table Lamp,1,1284.04,10,1155.64
ORD102443,2025-05-20,CUST0258,Loyal,West,Electronics,Smartwatch,1,1092.5,10,983.25
ORD101001,2025-05-20,CUST0261,Returning,East,Beauty,Face Serum,1,1247.31,0,1247.31
ORD102837,2025-05-20,CUST0841,Returning,Central,Sports,Resistance Bands,2,2333.29,20,3733.26
ORD100790,2025-05-21,CUST0364,Returning,South,Sports,Dumbbell Set,1,2505.2,5,2379.94
ORD102111,2025-05-21,CUST0713,New,West,Apparel,Cotton T-Shirt,3,870.39,0,2611.17
ORD102608,2025-05-21,CUST0788,Loyal,South,Electronics,Laptop Stand,1,3392.28,0,3392.28
ORD103587,2025-05-21,CUST0122,Returning,North,Apparel,Cotton T-Shirt,2,1276.02,10,2296.84
ORD101596,2025-05-22,CUST0555,Returning,South,Sports,Cricket Bat,4,2819.35,10,10149.66
ORD102372,2025-05-22,CUST0342,New,North,Beauty,Perfume,2,312.67,0,625.34
ORD103385,2025-05-22,CUST0060,Returning,South,Beauty,Perfume,5,1432.01,0,7160.05
ORD102237,2025-05-22,CUST0769,Loyal,West,Electronics,Smartwatch,2,2029.3,0,4058.6
ORD102979,2025-05-22,CUST0302,New,Central,Sports,Yoga Mat,1,702.05,20,561.64
ORD103735,2025-05-23,CUST0523,Returning,West,Electronics,Bluetooth Speaker,6,2430.18,0,14581.08
ORD103282,2025-05-23,CUST0026,Loyal,North,Sports,Cricket Bat,1,1829.89,0,1829.89
ORD101306,2025-05-23,CUST0141,Loyal,Central,Home & Kitchen,Mixer Grinder,5,680.65,10,3062.93
ORD103927,2025-05-24,CUST0483,New,North,Electronics,Smartwatch,1,2904.15,0,2904.15
ORD103506,2025-05-24,CUST0625,Returning,East,Electronics,Laptop Stand,3,2254.31,15,5748.49
ORD100298,2025-05-24,CUST0805,New,North,Sports,Football,1,2019.12,5,1918.16
ORD103805,2025-05-24,CUST0755,New,Central,Home & Kitchen,Air Fryer,2,3075.16,0,6150.32
ORD100746,2025-05-24,CUST0630,Returning,North,Sports,Cricket Bat,1,1963.92,0,1963.92
ORD101496,2025-05-24,CUST0361,New,North,Sports,Dumbbell Set,2,1943.05,0,3886.1
ORD102010,2025-05-25,CUST0186,Returning,North,Beauty,Perfume,5,572.74,0,2863.7
ORD101000,2025-05-25,CUST0523,New,North,Apparel,Backpack,4,385.68,0,1542.72
ORD101720,2025-05-25,CUST0516,Returning,East,Beauty,Hair Dryer,1,1226.59,10,1103.93
ORD102307,2025-05-26,CUST0160,Loyal,North,Apparel,Cotton T-Shirt,2,1976.73,0,3953.46
ORD102303,2025-05-26,CUST0812,Loyal,Central,Beauty,Face Serum,3,937.82,5,2672.79
ORD101361,2025-05-27,CUST0549,New,North,Apparel,Denim Jacket,2,1096.29,5,2082.95
ORD102264,2025-05-27,CUST0242,Returning,South,Beauty,Face Serum,1,693.59,5,658.91
ORD103848,2025-05-27,CUST0609,Returning,South,Beauty,Sunscreen SPF50,3,630.66,10,1702.78
ORD102633,2025-05-27,CUST0607,Returning,East,Apparel,Cotton T-Shirt,3,1394.84,5,3975.29
ORD103665,2025-05-27,CUST0285,Returning,Central,Apparel,Denim Jacket,2,1183.15,15,2011.36
ORD100571,2025-05-27,CUST0447,Returning,South,Home & Kitchen,Air Fryer,1,2394.16,15,2035.04
ORD100546,2025-05-27,CUST0339,New,North,Apparel,Backpack,3,1907.43,0,5722.29
ORD102531,2025-05-27,CUST0556,Loyal,East,Electronics,Laptop Stand,1,1923.16,0,1923.16
ORD101277,2025-05-28,CUST0626,Loyal,West,Home & Kitchen,Mixer Grinder,3,2363.21,10,6380.67
ORD103412,2025-05-28,CUST0247,New,North,Electronics,Power Bank,2,2093.61,5,3977.86
ORD103563,2025-05-28,CUST0204,Returning,West,Sports,Resistance Bands,1,2800.57,10,2520.51
ORD102485,2025-05-28,CUST0024,New,South,Home & Kitchen,Electric Kettle,3,1672.52,5,4766.68
ORD100969,2025-05-28,CUST0121,Loyal,North,Sports,Cricket Bat,2,717.84,10,1292.11
ORD103565,2025-05-28,CUST0307,New,West,Home & Kitchen,Mixer Grinder,1,3140.18,20,2512.14
ORD101030,2025-05-28,CUST0371,Loyal,Central,Beauty,Lip Balm Set,3,846.81,15,2159.37
ORD102448,2025-05-29,CUST0150,New,East,Apparel,Denim Jacket,1,1187.73,15,1009.57
ORD101114,2025-05-29,CUST0809,Returning,West,Home & Kitchen,Air Fryer,1,2792.42,0,2792.42
ORD102514,2025-05-29,CUST0307,New,East,Beauty,Sunscreen SPF50,3,1118.96,0,3356.88
ORD101358,2025-05-30,CUST0434,Loyal,North,Beauty,Sunscreen SPF50,4,1436.07,15,4882.64
ORD103411,2025-05-30,CUST0821,New,West,Sports,Yoga Mat,6,671.37,10,3625.4
ORD101900,2025-05-30,CUST0790,Returning,North,Electronics,Power Bank,2,1217.63,10,2191.73
ORD102993,2025-05-31,CUST0171,New,South,Beauty,Lip Balm Set,1,381.72,20,305.38
ORD103569,2025-05-31,CUST0810,New,West,Sports,Cricket Bat,1,315.39,15,268.08
ORD102505,2025-05-31,CUST0850,New,West,Sports,Cricket Bat,3,1580.63,15,4030.61
ORD102387,2025-06-01,CUST0176,New,North,Home & Kitchen,Air Fryer,1,1690.08,10,1521.07
ORD103582,2025-06-02,CUST0097,Returning,West,Electronics,Laptop Stand,2,3004.56,0,6009.12
ORD100596,2025-06-02,CUST0822,New,South,Sports,Football,3,1707.0,0,5121.0
ORD101869,2025-06-03,CUST0280,New,North,Home & Kitchen,Mixer Grinder,1,1988.7,0,1988.7
ORD101145,2025-06-03,CUST0716,New,Central,Beauty,Lip Balm Set,2,917.63,5,1743.5
ORD101735,2025-06-04,CUST0009,New,East,Electronics,Power Bank,4,3881.6,0,15526.4
ORD100352,2025-06-04,CUST0399,Loyal,West,Beauty,Face Serum,4,756.93,5,2876.33
ORD103200,2025-06-04,CUST0425,Returning,East,Home & Kitchen,Non-stick Pan Set,1,1011.36,0,1011.36
ORD103764,2025-06-04,CUST0760,Loyal,South,Home & Kitchen,Electric Kettle,3,735.1,10,1984.77
ORD103967,2025-06-04,CUST0150,Loyal,South,Apparel,Formal Shirt,1,1525.35,0,1525.35
ORD101552,2025-06-04,CUST0120,New,North,Beauty,Hair Dryer,2,525.91,15,894.05
ORD102918,2025-06-05,CUST0805,New,West,Apparel,Backpack,1,978.14,10,880.33
ORD102600,2025-06-05,CUST0511,Loyal,North,Sports,Football,1,2038.84,15,1733.01
ORD101355,2025-06-06,CUST0218,New,South,Home & Kitchen,Mixer Grinder,3,3190.03,5,9091.59
ORD101177,2025-06-06,CUST0308,New,North,Home & Kitchen,Mixer Grinder,2,2791.32,20,4466.11
ORD101659,2025-06-06,CUST0813,Loyal,East,Electronics,Smartwatch,4,3116.09,10,11217.92
ORD103114,2025-06-07,CUST0827,New,North,Electronics,Bluetooth Speaker,5,1521.6,10,6847.2
ORD101625,2025-06-07,CUST0761,Returning,North,Apparel,Denim Jacket,1,1257.15,20,1005.72
ORD101481,2025-06-07,CUST0209,New,North,Sports,Dumbbell Set,1,2889.54,0,2889.54
ORD101786,2025-06-07,CUST0580,Loyal,Central,Apparel,Cotton T-Shirt,4,1226.94,10,4416.98
ORD100449,2025-06-08,CUST0568,New,North,Home & Kitchen,Air Fryer,2,931.96,15,1584.33
ORD100997,2025-06-08,CUST0664,New,North,Beauty,Face Serum,3,775.76,0,2327.28
ORD100694,2025-06-08,CUST0012,New,West,Beauty,Face Serum,4,1031.25,10,3712.5
ORD101747,2025-06-08,CUST0483,New,Central,Apparel,Running Shoes,3,1522.81,5,4340.01
ORD102808,2025-06-08,CUST0552,Returning,West,Sports,Yoga Mat,4,1926.83,5,7321.95
ORD103507,2025-06-08,CUST0625,Returning,South,Apparel,Formal Shirt,2,862.39,10,1552.3
ORD103205,2025-06-08,CUST0583,Returning,East,Beauty,Hair Dryer,3,717.33,0,2151.99
ORD102234,2025-06-08,CUST0782,Loyal,East,Apparel,Cotton T-Shirt,1,579.76,10,521.78
ORD100783,2025-06-09,CUST0131,Returning,East,Apparel,Cotton T-Shirt,2,1269.81,20,2031.7
ORD100648,2025-06-09,CUST0092,New,South,Sports,Resistance Bands,3,1734.09,20,4161.82
ORD103705,2025-06-09,CUST0821,Returning,West,Electronics,Power Bank,1,1504.15,0,1504.15
ORD102620,2025-06-09,CUST0454,Returning,West,Apparel,Backpack,3,1209.11,0,3627.33
ORD103425,2025-06-10,CUST0162,Returning,Central,Beauty,Sunscreen SPF50,2,960.13,5,1824.25
ORD100557,2025-06-10,CUST0056,Returning,North,Electronics,Smartwatch,3,1036.39,0,3109.17
ORD102719,2025-06-10,CUST0107,Loyal,East,Sports,Football,2,1069.37,0,2138.74
ORD102042,2025-06-10,CUST0813,Returning,West,Home & Kitchen,Mixer Grinder,1,2497.83,15,2123.16
ORD102749,2025-06-10,CUST0024,Loyal,West,Electronics,Power Bank,2,2985.59,10,5374.06
ORD101100,2025-06-11,CUST0481,Loyal,South,Sports,Cricket Bat,2,2382.61,0,4765.22
ORD101411,2025-06-11,CUST0551,Returning,North,Home & Kitchen,Non-stick Pan Set,2,2674.39,20,4279.02
ORD103488,2025-06-11,CUST0530,Loyal,South,Electronics,Wireless Earbuds,2,2427.46,20,3883.94
ORD101371,2025-06-11,CUST0719,Returning,West,Beauty,Hair Dryer,4,740.62,0,2962.48
ORD103687,2025-06-12,CUST0832,Returning,West,Sports,Cricket Bat,4,2384.13,0,9536.52
ORD102735,2025-06-12,CUST0514,Returning,North,Home & Kitchen,Non-stick Pan Set,3,2890.7,20,6937.68
ORD103198,2025-06-12,CUST0031,New,East,Sports,Resistance Bands,2,2888.35,0,5776.7
ORD100789,2025-06-13,CUST0713,Loyal,North,Home & Kitchen,Air Fryer,5,2808.43,20,11233.72
ORD103271,2025-06-13,CUST0046,Loyal,Central,Apparel,Backpack,2,760.96,0,1521.92
ORD102385,2025-06-13,CUST0297,Loyal,West,Home & Kitchen,Non-stick Pan Set,3,2275.25,10,6143.18
ORD101453,2025-06-13,CUST0730,Returning,East,Electronics,Smartwatch,1,2713.73,15,2306.67
ORD101212,2025-06-13,CUST0759,New,North,Home & Kitchen,Non-stick Pan Set,2,711.87,0,1423.74
ORD101604,2025-06-14,CUST0446,Returning,East,Sports,Football,3,2134.76,10,5763.85
ORD102374,2025-06-14,CUST0247,New,West,Beauty,Lip Balm Set,1,939.95,10,845.96
ORD100201,2025-06-14,CUST0055,Loyal,West,Electronics,Smartwatch,1,4249.7,5,4037.21
ORD100187,2025-06-15,CUST0397,New,East,Beauty,Perfume,3,653.35,0,1960.05
ORD100670,2025-06-15,CUST0357,Returning,East,Sports,Cricket Bat,1,1808.43,10,1627.59
ORD101293,2025-06-15,CUST0189,New,East,Sports,Football,1,1919.85,0,1919.85
ORD101797,2025-06-15,CUST0318,New,Central,Apparel,Running Shoes,1,511.81,10,460.63
ORD103659,2025-06-15,CUST0069,Returning,West,Apparel,Cotton T-Shirt,1,650.09,10,585.08
ORD103303,2025-06-15,CUST0017,Returning,North,Beauty,Perfume,2,633.41,15,1076.8
ORD102934,2025-06-15,CUST0171,New,South,Apparel,Running Shoes,4,526.82,5,2001.92
ORD101588,2025-06-15,CUST0499,Returning,Central,Electronics,Wireless Earbuds,2,3154.19,10,5677.54
ORD102751,2025-06-15,CUST0610,New,South,Sports,Resistance Bands,1,260.58,20,208.46
ORD100221,2025-06-16,CUST0581,Returning,North,Electronics,Smartwatch,5,2218.78,5,10539.21
ORD101854,2025-06-17,CUST0165,New,North,Electronics,Power Bank,1,2802.8,10,2522.52
ORD101543,2025-06-17,CUST0305,New,West,Home & Kitchen,Table Lamp,1,2564.42,0,2564.42
ORD101465,2025-06-18,CUST0763,Returning,South,Sports,Yoga Mat,1,758.22,20,606.58
ORD103192,2025-06-18,CUST0347,Returning,East,Beauty,Sunscreen SPF50,3,452.18,10,1220.89
ORD100725,2025-06-18,CUST0415,Loyal,West,Sports,Football,2,2690.86,5,5112.63
ORD103286,2025-06-18,CUST0728,Loyal,East,Home & Kitchen,Air Fryer,2,2567.26,0,5134.52
